3,3,5000,0.8981797497155859,0.8998862343572241,0.9004550625711035,0.8993174061433447,0.8975526465566306,0:00:07
3,3,15000,0.8976109215017065,0.9004550625711035,0.8993174061433447,0.8981797497155859,0.8958451906659078,0:00:07
3,3,25000,0.8976109215017065,0.9004550625711035,0.8993174061433447,0.8981797497155859,0.8958451906659078,0:00:08
3,3,35000,0.8976109215017065,0.9004550625711035,0.8993174061433447,0.8981797497155859,0.8958451906659078,0:00:08
3,3,45000,0.8976109215017065,0.9004550625711035,0.8993174061433447,0.8981797497155859,0.8958451906659078,0:00:08
3,4,5000,0.8976109215017065,0.8998862343572241,0.9004550625711035,0.8993174061433447,0.8969834945930564,0:00:13
3,4,15000,0.8953356086461889,0.8976109215017065,0.8976109215017065,0.8953356086461889,0.8958451906659078,0:00:14
3,4,25000,0.8947667804323094,0.8959044368600683,0.8964732650739476,0.8959044368600683,0.8952760387023335,0:00:15
3,4,35000,0.89419795221843,0.8947667804323094,0.8964732650739476,0.8959044368600683,0.8947068867387592,0:00:17
3,4,45000,0.89419795221843,0.8947667804323094,0.8959044368600683,0.8959044368600683,0.8947068867387592,0:00:17
3,5,5000,0.8976109215017065,0.8998862343572241,0.9004550625711035,0.8993174061433447,0.896414342629482,0:00:33
3,5,15000,0.8953356086461889,0.897042093287827,0.8987485779294653,0.8953356086461889,0.8958451906659078,0:00:35
3,5,25000,0.8947667804323094,0.8959044368600683,0.8976109215017065,0.8959044368600683,0.8952760387023335,0:00:35
3,5,35000,0.89419795221843,0.8947667804323094,0.8964732650739476,0.8959044368600683,0.8947068867387592,0:00:36
3,5,45000,0.89419795221843,0.89419795221843,0.8959044368600683,0.8959044368600683,0.8947068867387592,0:00:36
3,6,5000,0.8976109215017065,0.8998862343572241,0.9004550625711035,0.8993174061433447,0.8969834945930564,0:01:06
3,6,15000,0.8947667804323094,0.897042093287827,0.8981797497155859,0.8953356086461889,0.8958451906659078,0:01:08
3,6,25000,0.8947667804323094,0.8959044368600683,0.8964732650739476,0.8959044368600683,0.8952760387023335,0:01:10
3,6,35000,0.89419795221843,0.8947667804323094,0.8964732650739476,0.8959044368600683,0.8947068867387592,0:01:09
3,6,45000,0.89419795221843,0.89419795221843,0.897042093287827,0.8959044368600683,0.8947068867387592,0:01:10
3,7,5000,0.8976109215017065,0.8998862343572241,0.9004550625711035,0.8993174061433447,0.8969834945930564,0:01:36
3,7,15000,0.8953356086461889,0.897042093287827,0.897042093287827,0.8953356086461889,0.8958451906659078,0:01:37
3,7,25000,0.8947667804323094,0.8959044368600683,0.8964732650739476,0.8959044368600683,0.8952760387023335,0:01:38
3,7,35000,0.89419795221843,0.8947667804323094,0.8964732650739476,0.8959044368600683,0.8947068867387592,0:01:38
3,7,45000,0.89419795221843,0.8947667804323094,0.8959044368600683,0.8959044368600683,0.8947068867387592,0:01:44
3,8,5000,0.8976109215017065,0.8998862343572241,0.8998862343572241,0.8993174061433447,0.8969834945930564,0:02:15
3,8,15000,0.8947667804323094,0.897042093287827,0.8976109215017065,0.8953356086461889,0.8958451906659078,0:02:15
3,8,25000,0.8947667804323094,0.8959044368600683,0.8964732650739476,0.8959044368600683,0.8952760387023335,0:02:20
3,8,35000,0.89419795221843,0.8947667804323094,0.8964732650739476,0.8959044368600683,0.8947068867387592,0:02:11
3,8,45000,0.89419795221843,0.89419795221843,0.8959044368600683,0.8959044368600683,0.8947068867387592,0:02:10
3,9,5000,0.8981797497155859,0.8998862343572241,0.8998862343572241,0.8993174061433447,0.896414342629482,0:02:37
3,9,15000,0.8953356086461889,0.897042093287827,0.8981797497155859,0.8953356086461889,0.8958451906659078,0:02:40
3,9,25000,0.8947667804323094,0.8959044368600683,0.8964732650739476,0.8959044368600683,0.8952760387023335,0:02:41
3,9,35000,0.89419795221843,0.8947667804323094,0.8964732650739476,0.8959044368600683,0.8947068867387592,0:02:48
3,9,45000,0.89419795221843,0.89419795221843,0.8964732650739476,0.8959044368600683,0.8947068867387592,0:02:48
